train_number,train_time,station,station_order,time_window,到站时列车乘客数,下车人数,期望上车人数,累积未上车人数,实际上车需求,上车人数,未上车人数,离站时列车乘客数,拥挤度
96,08:50:20,S10,9,8:45-9:00,516.0,83.0,25,0.0,25.0,25.0,0.0,458.0,30.95
96,08:52:20,S11,10,8:45-9:00,458.0,98.0,61,0.0,61.0,61.0,0.0,421.0,28.45
96,08:54:35,S12,11,8:45-9:00,421.0,421.0,147,0.0,147.0,147.0,0.0,147.0,9.93
96,08:56:25,S13,12,8:45-9:00,147.0,147.0,62,0.0,62.0,62.0,0.0,62.0,4.19
96,08:58:25,S14,13,8:45-9:00,62.0,62.0,50,0.0,50.0,50.0,0.0,50.0,3.38
96,09:00:40,S15,14,9:00-9:15,50.0,50.0,31,0.0,31.0,31.0,0.0,31.0,2.09
96,09:03:00,S16,15,9:00-9:15,31.0,31.0,3,0.0,3.0,3.0,0.0,3.0,0.2
96,09:05:05,S17,16,9:00-9:15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,09:07:10,S18,17,9:00-9:15,0.0,0.0,3,0.0,3.0,3.0,0.0,3.0,0.2
96,09:10:05,S19,18,9:00-9:15,3.0,3.0,6,0.0,6.0,6.0,0.0,6.0,0.41
96,09:12:25,S20,19,9:00-9:15,6.0,6.0,3,0.0,3.0,3.0,0.0,3.0,0.2
96,09:15:00,S21,20,9:15-9:30,3.0,3.0,4,0.0,4.0,4.0,0.0,4.0,0.27
96,09:16:55,S22,21,9:15-9:30,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,08:44:30,S6,5,8:30-8:45,0.0,0.0,85,0.0,85.0,85.0,0.0,85.0,5.74
98,08:47:15,S7,6,8:45-9:00,85.0,85.0,143,0.0,143.0,143.0,0.0,143.0,9.66
98,08:49:30,S8,7,8:45-9:00,143.0,0.0,224,0.0,224.0,224.0,0.0,367.0,24.8
98,08:51:40,S9,8,8:45-9:00,367.0,0.0,70,0.0,70.0,70.0,0.0,437.0,29.53
98,08:53:35,S10,9,8:45-9:00,437.0,0.0,36,0.0,36.0,36.0,0.0,473.0,31.96
98,08:55:35,S11,10,8:45-9:00,473.0,0.0,77,0.0,77.0,77.0,0.0,550.0,37.16
98,08:57:50,S12,11,8:45-9:00,550.0,231.0,180,0.0,180.0,180.0,0.0,499.0,33.72
98,08:59:40,S13,12,8:45-9:00,499.0,309.0,66,0.0,66.0,66.0,0.0,256.0,17.3
98,09:01:40,S14,13,9:00-9:15,256.0,256.0,52,0.0,52.0,52.0,0.0,52.0,3.51
98,09:03:55,S15,14,9:00-9:15,52.0,52.0,27,0.0,27.0,27.0,0.0,27.0,1.82
98,09:06:15,S16,15,9:00-9:15,27.0,27.0,7,0.0,7.0,7.0,0.0,7.0,0.47
98,09:08:20,S17,16,9:00-9:15,7.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,09:10:25,S18,17,9:00-9:15,0.0,0.0,8,0.0,8.0,8.0,0.0,8.0,0.54
98,09:13:20,S19,18,9:00-9:15,8.0,8.0,12,0.0,12.0,12.0,0.0,12.0,0.81
98,09:15:40,S20,19,9:15-9:30,12.0,12.0,9,0.0,9.0,9.0,0.0,9.0,0.61
98,09:18:15,S21,20,9:15-9:30,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,09:20:10,S22,21,9:15-9:30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,08:50:45,S6,5,8:45-9:00,0.0,0.0,184,0.0,184.0,184.0,0.0,184.0,12.43
100,08:53:30,S7,6,8:45-9:00,184.0,184.0,356,0.0,356.0,356.0,0.0,356.0,24.05
100,08:55:45,S8,7,8:45-9:00,356.0,0.0,471,0.0,471.0,471.0,0.0,827.0,55.88
100,08:57:55,S9,8,8:45-9:00,827.0,0.0,111,0.0,111.0,111.0,0.0,938.0,63.38
100,08:59:50,S10,9,8:45-9:00,938.0,0.0,53,0.0,53.0,53.0,0.0,991.0,66.96
100,09:01:50,S11,10,9:00-9:15,991.0,841.0,158,0.0,158.0,158.0,0.0,308.0,20.81
100,09:04:05,S12,11,9:00-9:15,308.0,308.0,239,0.0,239.0,239.0,0.0,239.0,16.15
100,09:05:55,S13,12,9:00-9:15,239.0,239.0,88,0.0,88.0,88.0,0.0,88.0,5.95
100,09:07:55,S14,13,9:00-9:15,88.0,88.0,87,0.0,87.0,87.0,0.0,87.0,5.88
100,09:10:10,S15,14,9:00-9:15,87.0,87.0,49,0.0,49.0,49.0,0.0,49.0,3.31
100,09:12:30,S16,15,9:00-9:15,49.0,49.0,4,0.0,4.0,4.0,0.0,4.0,0.27
100,09:14:35,S17,16,9:00-9:15,4.0,4.0,2,0.0,2.0,2.0,0.0,2.0,0.14
100,09:16:40,S18,17,9:15-9:30,2.0,2.0,26,0.0,26.0,26.0,0.0,26.0,1.76
100,09:19:35,S19,18,9:15-9:30,26.0,26.0,10,0.0,10.0,10.0,0.0,10.0,0.68
100,09:21:55,S20,19,9:15-9:30,10.0,10.0,9,0.0,9.0,9.0,0.0,9.0,0.61
100,09:24:30,S21,20,9:15-9:30,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,09:26:25,S22,21,9:15-9:30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,08:36:45,S1,0,8:30-8:45,0.0,0.0,789,0.0,789.0,789.0,0.0,789.0,53.31
102,08:39:20,S2,1,8:30-8:45,789.0,165.0,427,0.0,427.0,427.0,0.0,1051.0,71.01
102,08:42:00,S3,2,8:30-8:45,1051.0,404.0,636,0.0,636.0,636.0,0.0,1283.0,86.69
102,08:45:30,S4,3,8:45-9:00,1283.0,135.0,134,0.0,134.0,134.0,0.0,1282.0,86.62
102,08:47:45,S5,4,8:45-9:00,1282.0,606.0,1100,0.0,1100.0,804.0,296.0,1480.0,100.0
102,08:53:50,S6,5,8:45-9:00,1480.0,989.0,89,0.0,89.0,89.0,0.0,580.0,39.19
102,08:56:35,S7,6,8:45-9:00,580.0,580.0,151,0.0,151.0,151.0,0.0,151.0,10.2
102,08:58:50,S8,7,8:45-9:00,151.0,0.0,252,0.0,252.0,252.0,0.0,403.0,27.23
102,09:01:00,S9,8,9:00-9:15,403.0,350.0,61,0.0,61.0,61.0,0.0,114.0,7.7
102,09:02:55,S10,9,9:00-9:15,114.0,114.0,23,0.0,23.0,23.0,0.0,23.0,1.55
102,09:04:55,S11,10,9:00-9:15,23.0,0.0,64,0.0,64.0,64.0,0.0,87.0,5.88
102,09:07:10,S12,11,9:00-9:15,87.0,87.0,96,0.0,96.0,96.0,0.0,96.0,6.49
102,09:09:00,S13,12,9:00-9:15,96.0,96.0,53,0.0,53.0,53.0,0.0,53.0,3.58
102,09:11:00,S14,13,9:00-9:15,53.0,53.0,54,0.0,54.0,54.0,0.0,54.0,3.65
102,09:13:15,S15,14,9:00-9:15,54.0,54.0,31,0.0,31.0,31.0,0.0,31.0,2.09
102,09:15:35,S16,15,9:15-9:30,31.0,31.0,6,0.0,6.0,6.0,0.0,6.0,0.41
102,09:17:40,S17,16,9:15-9:30,6.0,6.0,1,0.0,1.0,1.0,0.0,1.0,0.07
102,09:19:45,S18,17,9:15-9:30,1.0,1.0,6,0.0,6.0,6.0,0.0,6.0,0.41
102,09:22:40,S19,18,9:15-9:30,6.0,6.0,6,0.0,6.0,6.0,0.0,6.0,0.41
102,09:25:00,S20,19,9:15-9:30,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,09:27:35,S21,20,9:15-9:30,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.07
102,09:29:30,S22,21,9:15-9:30,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,08:57:00,S6,5,8:45-9:00,0.0,0.0,95,0.0,95.0,95.0,0.0,95.0,6.42
104,08:59:55,S7,6,8:45-9:00,95.0,95.0,196,0.0,196.0,196.0,0.0,196.0,13.24
104,09:02:10,S8,7,9:00-9:15,196.0,196.0,175,0.0,175.0,175.0,0.0,175.0,11.82
104,09:04:20,S9,8,9:00-9:15,175.0,0.0,49,0.0,49.0,49.0,0.0,224.0,15.14
104,09:06:15,S10,9,9:00-9:15,224.0,44.0,27,0.0,27.0,27.0,0.0,207.0,13.99
104,09:08:15,S11,10,9:00-9:15,207.0,0.0,81,0.0,81.0,81.0,0.0,288.0,19.46
104,09:10:30,S12,11,9:00-9:15,288.0,288.0,102,0.0,102.0,102.0,0.0,102.0,6.89
104,09:12:20,S13,12,9:00-9:15,102.0,102.0,55,0.0,55.0,55.0,0.0,55.0,3.72
104,09:14:20,S14,13,9:00-9:15,55.0,55.0,55,0.0,55.0,55.0,0.0,55.0,3.72
104,09:16:35,S15,14,9:15-9:30,55.0,55.0,26,0.0,26.0,26.0,0.0,26.0,1.76
104,09:18:55,S16,15,9:15-9:30,26.0,26.0,3,0.0,3.0,3.0,0.0,3.0,0.2
104,09:21:00,S17,16,9:15-9:30,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,09:23:05,S18,17,9:15-9:30,0.0,0.0,7,0.0,7.0,7.0,0.0,7.0,0.47
104,09:26:00,S19,18,9:15-9:30,7.0,7.0,8,0.0,8.0,8.0,0.0,8.0,0.54
104,09:28:20,S20,19,9:15-9:30,8.0,8.0,5,0.0,5.0,5.0,0.0,5.0,0.34
104,09:30:55,S21,20,9:30-9:45,5.0,5.0,5,0.0,5.0,5.0,0.0,5.0,0.34
104,09:32:50,S22,21,9:30-9:45,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,08:43:00,S1,0,8:30-8:45,0.0,0.0,476,0.0,476.0,476.0,0.0,476.0,32.16
106,08:45:45,S2,1,8:45-9:00,476.0,229.0,244,0.0,244.0,244.0,0.0,491.0,33.18
106,08:48:25,S3,2,8:45-9:00,491.0,491.0,378,0.0,378.0,378.0,0.0,378.0,25.54
106,08:51:55,S4,3,8:45-9:00,378.0,0.0,69,0.0,69.0,69.0,0.0,447.0,30.2
106,08:54:10,S5,4,8:45-9:00,447.0,0.0,736,296.0,1032.0,1032.0,0.0,1479.0,99.93
106,09:00:15,S6,5,9:00-9:15,1479.0,791.0,109,0.0,109.0,109.0,0.0,797.0,53.85
106,09:03:00,S7,6,9:00-9:15,797.0,797.0,94,0.0,94.0,94.0,0.0,94.0,6.35
106,09:05:15,S8,7,9:00-9:15,94.0,94.0,121,0.0,121.0,121.0,0.0,121.0,8.18
106,09:07:25,S9,8,9:00-9:15,121.0,0.0,60,0.0,60.0,60.0,0.0,181.0,12.23
106,09:09:20,S10,9,9:00-9:15,181.0,0.0,25,0.0,25.0,25.0,0.0,206.0,13.92
106,09:11:20,S11,10,9:00-9:15,206.0,0.0,72,0.0,72.0,72.0,0.0,278.0,18.78
106,09:13:35,S12,11,9:00-9:15,278.0,260.0,96,0.0,96.0,96.0,0.0,114.0,7.7
106,09:15:25,S13,12,9:15-9:30,114.0,114.0,56,0.0,56.0,56.0,0.0,56.0,3.78
106,09:17:25,S14,13,9:15-9:30,56.0,56.0,51,0.0,51.0,51.0,0.0,51.0,3.45
106,09:19:40,S15,14,9:15-9:30,51.0,51.0,25,0.0,25.0,25.0,0.0,25.0,1.69
106,09:22:00,S16,15,9:15-9:30,25.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,09:24:05,S17,16,9:15-9:30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,09:26:10,S18,17,9:15-9:30,0.0,0.0,7,0.0,7.0,7.0,0.0,7.0,0.47
106,09:29:05,S19,18,9:15-9:30,7.0,7.0,18,0.0,18.0,18.0,0.0,18.0,1.22
106,09:31:25,S20,19,9:30-9:45,18.0,18.0,4,0.0,4.0,4.0,0.0,4.0,0.27
106,09:34:00,S21,20,9:30-9:45,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,09:35:55,S22,21,9:30-9:45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,09:03:25,S6,5,9:00-9:15,0.0,0.0,82,0.0,82.0,82.0,0.0,82.0,5.54
108,09:06:10,S7,6,9:00-9:15,82.0,82.0,129,0.0,129.0,129.0,0.0,129.0,8.72
108,09:08:25,S8,7,9:00-9:15,129.0,129.0,131,0.0,131.0,131.0,0.0,131.0,8.85
108,09:10:35,S9,8,9:00-9:15,131.0,0.0,41,0.0,41.0,41.0,0.0,172.0,11.62
108,09:12:30,S10,9,9:00-9:15,172.0,0.0,26,0.0,26.0,26.0,0.0,198.0,13.38
108,09:14:30,S11,10,9:00-9:15,198.0,0.0,77,0.0,77.0,77.0,0.0,275.0,18.58
108,09:16:45,S12,11,9:15-9:30,275.0,275.0,95,0.0,95.0,95.0,0.0,95.0,6.42
108,09:18:35,S13,12,9:15-9:30,95.0,95.0,74,0.0,74.0,74.0,0.0,74.0,5.0
108,09:20:35,S14,13,9:15-9:30,74.0,74.0,37,0.0,37.0,37.0,0.0,37.0,2.5
108,09:22:50,S15,14,9:15-9:30,37.0,37.0,23,0.0,23.0,23.0,0.0,23.0,1.55
108,09:25:10,S16,15,9:15-9:30,23.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,09:27:15,S17,16,9:15-9:30,0.0,0.0,2,0.0,2.0,2.0,0.0,2.0,0.14
108,09:29:20,S18,17,9:15-9:30,2.0,2.0,18,0.0,18.0,18.0,0.0,18.0,1.22
108,09:32:15,S19,18,9:30-9:45,18.0,18.0,6,0.0,6.0,6.0,0.0,6.0,0.41
108,09:34:35,S20,19,9:30-9:45,6.0,6.0,5,0.0,5.0,5.0,0.0,5.0,0.34
108,09:37:10,S21,20,9:30-9:45,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,09:39:05,S22,21,9:30-9:45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,08:49:30,S1,0,8:45-9:00,0.0,0.0,568,0.0,568.0,568.0,0.0,568.0,38.38
110,08:52:05,S2,1,8:45-9:00,568.0,0.0,184,0.0,184.0,184.0,0.0,752.0,50.81
110,08:54:45,S3,2,8:45-9:00,752.0,70.0,415,0.0,415.0,415.0,0.0,1097.0,74.12
110,08:58:15,S4,3,8:45-9:00,1097.0,0.0,82,0.0,82.0,82.0,0.0,1179.0,79.66
110,09:00:30,S5,4,9:00-9:15,1179.0,485.0,573,0.0,573.0,573.0,0.0,1267.0,85.61
110,09:06:35,S6,5,9:00-9:15,1267.0,0.0,92,0.0,92.0,92.0,0.0,1359.0,91.82
110,09:09:20,S7,6,9:00-9:15,1359.0,18.0,74,0.0,74.0,74.0,0.0,1415.0,95.61
110,09:11:35,S8,7,9:00-9:15,1415.0,273.0,159,0.0,159.0,159.0,0.0,1301.0,87.91
110,09:13:45,S9,8,9:00-9:15,1301.0,0.0,56,0.0,56.0,56.0,0.0,1357.0,91.69
110,09:15:40,S10,9,9:15-9:30,1357.0,95.0,25,0.0,25.0,25.0,0.0,1287.0,86.96
110,09:17:40,S11,10,9:15-9:30,1287.0,504.0,62,0.0,62.0,62.0,0.0,845.0,57.09
110,09:19:55,S12,11,9:15-9:30,845.0,291.0,63,0.0,63.0,63.0,0.0,617.0,41.69
110,09:21:45,S13,12,9:15-9:30,617.0,235.0,74,0.0,74.0,74.0,0.0,456.0,30.81
110,09:23:45,S14,13,9:15-9:30,456.0,157.0,52,0.0,52.0,52.0,0.0,351.0,23.72
110,09:26:00,S15,14,9:15-9:30,351.0,122.0,27,0.0,27.0,27.0,0.0,256.0,17.3
110,09:28:20,S16,15,9:15-9:30,256.0,59.0,7,0.0,7.0,7.0,0.0,204.0,13.78
110,09:30:25,S17,16,9:30-9:45,204.0,46.0,5,0.0,5.0,5.0,0.0,163.0,11.01
110,09:32:30,S18,17,9:30-9:45,163.0,86.0,9,0.0,9.0,9.0,0.0,86.0,5.81
110,09:35:25,S19,18,9:30-9:45,86.0,86.0,8,0.0,8.0,8.0,0.0,8.0,0.54
110,09:37:45,S20,19,9:30-9:45,8.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,09:40:20,S21,20,9:30-9:45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,09:42:15,S22,21,9:30-9:45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,09:09:45,S6,5,9:00-9:15,0.0,0.0,92,0.0,92.0,92.0,0.0,92.0,6.22
112,09:12:30,S7,6,9:00-9:15,92.0,0.0,113,0.0,113.0,113.0,0.0,205.0,13.85
112,09:14:45,S8,7,9:00-9:15,205.0,0.0,143,0.0,143.0,143.0,0.0,348.0,23.51
112,09:16:55,S9,8,9:15-9:30,348.0,210.0,50,0.0,50.0,50.0,0.0,188.0,12.7
112,09:18:50,S10,9,9:15-9:30,188.0,0.0,23,0.0,23.0,23.0,0.0,211.0,14.26
112,09:20:50,S11,10,9:15-9:30,211.0,0.0,73,0.0,73.0,73.0,0.0,284.0,19.19
112,09:23:05,S12,11,9:15-9:30,284.0,0.0,63,0.0,63.0,63.0,0.0,347.0,23.45
112,09:24:55,S13,12,9:15-9:30,347.0,0.0,54,0.0,54.0,54.0,0.0,401.0,27.09
112,09:26:55,S14,13,9:15-9:30,401.0,0.0,59,0.0,59.0,59.0,0.0,460.0,31.08
112,09:29:10,S15,14,9:15-9:30,460.0,0.0,35,0.0,35.0,35.0,0.0,495.0,33.45
112,09:31:30,S16,15,9:30-9:45,495.0,96.0,5,0.0,5.0,5.0,0.0,404.0,27.3
112,09:33:35,S17,16,9:30-9:45,404.0,0.0,0,0.0,0.0,0.0,0.0,404.0,27.3
112,09:35:40,S18,17,9:30-9:45,404.0,0.0,4,0.0,4.0,4.0,0.0,408.0,27.57
112,09:38:35,S19,18,9:30-9:45,408.0,26.0,6,0.0,6.0,6.0,0.0,388.0,26.22
112,09:40:55,S20,19,9:30-9:45,388.0,78.0,1,0.0,1.0,1.0,0.0,311.0,21.01
112,09:43:30,S21,20,9:30-9:45,311.0,108.0,4,0.0,4.0,4.0,0.0,207.0,13.99
112,09:45:25,S22,21,9:45-10:00,207.0,38.0,0,0.0,0.0,0.0,0.0,169.0,11.42
114,08:55:55,S1,0,8:45-9:00,0.0,0.0,614,0.0,614.0,614.0,0.0,614.0,41.49
114,08:58:30,S2,1,8:45-9:00,614.0,0.0,235,0.0,235.0,235.0,0.0,849.0,57.36
114,09:01:10,S3,2,9:00-9:15,849.0,448.0,412,0.0,412.0,412.0,0.0,813.0,54.93
114,09:04:40,S4,3,9:00-9:15,813.0,108.0,80,0.0,80.0,80.0,0.0,785.0,53.04
114,09:06:55,S5,4,9:00-9:15,785.0,0.0,428,0.0,428.0,428.0,0.0,1213.0,81.96
114,09:13:00,S6,5,9:00-9:15,1213.0,0.0,82,0.0,82.0,82.0,0.0,1295.0,87.5
114,09:15:45,S7,6,9:15-9:30,1295.0,538.0,110,0.0,110.0,110.0,0.0,867.0,58.58
114,09:18:00,S8,7,9:15-9:30,867.0,415.0,101,0.0,101.0,101.0,0.0,553.0,37.36
114,09:20:10,S9,8,9:15-9:30,553.0,0.0,59,0.0,59.0,59.0,0.0,612.0,41.35
114,09:22:05,S10,9,9:15-9:30,612.0,0.0,26,0.0,26.0,26.0,0.0,638.0,43.11
114,09:24:05,S11,10,9:15-9:30,638.0,0.0,76,0.0,76.0,76.0,0.0,714.0,48.24
114,09:26:20,S12,11,9:15-9:30,714.0,0.0,68,0.0,68.0,68.0,0.0,782.0,52.84
114,09:28:10,S13,12,9:15-9:30,782.0,0.0,54,0.0,54.0,54.0,0.0,836.0,56.49
114,09:30:10,S14,13,9:30-9:45,836.0,168.0,55,0.0,55.0,55.0,0.0,723.0,48.85
114,09:32:25,S15,14,9:30-9:45,723.0,154.0,26,0.0,26.0,26.0,0.0,595.0,40.2
114,09:34:45,S16,15,9:30-9:45,595.0,0.0,10,0.0,10.0,10.0,0.0,605.0,40.88
114,09:36:50,S17,16,9:30-9:45,605.0,0.0,0,0.0,0.0,0.0,0.0,605.0,40.88
114,09:38:55,S18,17,9:30-9:45,605.0,0.0,8,0.0,8.0,8.0,0.0,613.0,41.42
114,09:41:50,S19,18,9:30-9:45,613.0,0.0,10,0.0,10.0,10.0,0.0,623.0,42.09
114,09:44:10,S20,19,9:30-9:45,623.0,0.0,7,0.0,7.0,7.0,0.0,630.0,42.57
114,09:46:45,S21,20,9:45-10:00,630.0,52.0,1,0.0,1.0,1.0,0.0,579.0,39.12
114,09:48:40,S22,21,9:45-10:00,579.0,0.0,0,0.0,0.0,0.0,0.0,579.0,39.12
116,09:16:10,S6,5,9:15-9:30,0.0,0.0,86,0.0,86.0,86.0,0.0,86.0,5.81
116,09:18:55,S7,6,9:15-9:30,86.0,0.0,68,0.0,68.0,68.0,0.0,154.0,10.41
116,09:21:10,S8,7,9:15-9:30,154.0,0.0,85,0.0,85.0,85.0,0.0,239.0,16.15
116,09:23:20,S9,8,9:15-9:30,239.0,0.0,56,0.0,56.0,56.0,0.0,295.0,19.93
116,09:25:15,S10,9,9:15-9:30,295.0,0.0,25,0.0,25.0,25.0,0.0,320.0,21.62
116,09:27:15,S11,10,9:15-9:30,320.0,0.0,76,0.0,76.0,76.0,0.0,396.0,26.76
116,09:29:30,S12,11,9:15-9:30,396.0,0.0,66,0.0,66.0,66.0,0.0,462.0,31.22
116,09:31:20,S13,12,9:30-9:45,462.0,259.0,55,0.0,55.0,55.0,0.0,258.0,17.43
116,09:33:20,S14,13,9:30-9:45,258.0,0.0,58,0.0,58.0,58.0,0.0,316.0,21.35
116,09:35:35,S15,14,9:30-9:45,316.0,0.0,31,0.0,31.0,31.0,0.0,347.0,23.45
116,09:37:55,S16,15,9:30-9:45,347.0,0.0,5,0.0,5.0,5.0,0.0,352.0,23.78
116,09:40:00,S17,16,9:30-9:45,352.0,0.0,0,0.0,0.0,0.0,0.0,352.0,23.78
116,09:42:05,S18,17,9:30-9:45,352.0,0.0,11,0.0,11.0,11.0,0.0,363.0,24.53
116,09:45:00,S19,18,9:45-10:00,363.0,56.0,8,0.0,8.0,8.0,0.0,315.0,21.28
116,09:47:20,S20,19,9:45-10:00,315.0,47.0,1,0.0,1.0,1.0,0.0,269.0,18.18
116,09:49:55,S21,20,9:45-10:00,269.0,0.0,0,0.0,0.0,0.0,0.0,269.0,18.18
116,09:51:50,S22,21,9:45-10:00,269.0,0.0,0,0.0,0.0,0.0,0.0,269.0,18.18
118,09:02:00,S1,0,9:00-9:15,0.0,0.0,445,0.0,445.0,445.0,0.0,445.0,30.07
118,09:04:45,S2,1,9:00-9:15,445.0,183.0,246,0.0,246.0,246.0,0.0,508.0,34.32
118,09:07:25,S3,2,9:00-9:15,508.0,0.0,234,0.0,234.0,234.0,0.0,742.0,50.14
118,09:10:55,S4,3,9:00-9:15,742.0,0.0,77,0.0,77.0,77.0,0.0,819.0,55.34
118,09:13:10,S5,4,9:00-9:15,819.0,0.0,415,0.0,415.0,415.0,0.0,1234.0,83.38
118,09:19:15,S6,5,9:15-9:30,1234.0,475.0,105,0.0,105.0,105.0,0.0,864.0,58.38
118,09:22:00,S7,6,9:15-9:30,864.0,0.0,61,0.0,61.0,61.0,0.0,925.0,62.5
118,09:24:15,S8,7,9:15-9:30,925.0,0.0,92,0.0,92.0,92.0,0.0,1017.0,68.72
118,09:26:25,S9,8,9:15-9:30,1017.0,0.0,66,0.0,66.0,66.0,0.0,1083.0,73.18
118,09:28:20,S10,9,9:15-9:30,1083.0,0.0,23,0.0,23.0,23.0,0.0,1106.0,74.73
118,09:30:20,S11,10,9:30-9:45,1106.0,294.0,78,0.0,78.0,78.0,0.0,890.0,60.14
118,09:32:35,S12,11,9:30-9:45,890.0,330.0,20,0.0,20.0,20.0,0.0,580.0,39.19
118,09:34:25,S13,12,9:30-9:45,580.0,0.0,56,0.0,56.0,56.0,0.0,636.0,42.97
118,09:36:25,S14,13,9:30-9:45,636.0,0.0,51,0.0,51.0,51.0,0.0,687.0,46.42
118,09:38:40,S15,14,9:30-9:45,687.0,0.0,30,0.0,30.0,30.0,0.0,717.0,48.45
118,09:41:00,S16,15,9:30-9:45,717.0,0.0,4,0.0,4.0,4.0,0.0,721.0,48.72
118,09:43:05,S17,16,9:30-9:45,721.0,0.0,2,0.0,2.0,2.0,0.0,723.0,48.85
118,09:45:10,S18,17,9:45-10:00,723.0,37.0,17,0.0,17.0,17.0,0.0,703.0,47.5
118,09:48:05,S19,18,9:45-10:00,703.0,0.0,7,0.0,7.0,7.0,0.0,710.0,47.97
118,09:50:25,S20,19,9:45-10:00,710.0,0.0,0,0.0,0.0,0.0,0.0,710.0,47.97
118,09:53:00,S21,20,9:45-10:00,710.0,0.0,0,0.0,0.0,0.0,0.0,710.0,47.97
118,09:54:55,S22,21,9:45-10:00,710.0,0.0,0,0.0,0.0,0.0,0.0,710.0,47.97
120,09:22:25,S6,5,9:15-9:30,0.0,0.0,81,0.0,81.0,81.0,0.0,81.0,5.47
120,09:25:15,S7,6,9:15-9:30,81.0,0.0,66,0.0,66.0,66.0,0.0,147.0,9.93
120,09:27:30,S8,7,9:15-9:30,147.0,0.0,119,0.0,119.0,119.0,0.0,266.0,17.97
120,09:29:40,S9,8,9:15-9:30,266.0,0.0,50,0.0,50.0,50.0,0.0,316.0,21.35
120,09:31:35,S10,9,9:30-9:45,316.0,55.0,25,0.0,25.0,25.0,0.0,286.0,19.32
120,09:33:35,S11,10,9:30-9:45,286.0,0.0,75,0.0,75.0,75.0,0.0,361.0,24.39
120,09:35:50,S12,11,9:30-9:45,361.0,0.0,13,0.0,13.0,13.0,0.0,374.0,25.27
120,09:37:40,S13,12,9:30-9:45,374.0,0.0,50,0.0,50.0,50.0,0.0,424.0,28.65
120,09:39:40,S14,13,9:30-9:45,424.0,0.0,42,0.0,42.0,42.0,0.0,466.0,31.49
120,09:41:55,S15,14,9:30-9:45,466.0,0.0,34,0.0,34.0,34.0,0.0,500.0,33.78
120,09:44:15,S16,15,9:30-9:45,500.0,0.0,1,0.0,1.0,1.0,0.0,501.0,33.85
120,09:46:20,S17,16,9:45-10:00,501.0,20.0,2,0.0,2.0,2.0,0.0,483.0,32.64
120,09:48:25,S18,17,9:45-10:00,483.0,0.0,10,0.0,10.0,10.0,0.0,493.0,33.31
120,09:51:20,S19,18,9:45-10:00,493.0,0.0,7,0.0,7.0,7.0,0.0,500.0,33.78
120,09:53:40,S20,19,9:45-10:00,500.0,0.0,0,0.0,0.0,0.0,0.0,500.0,33.78
120,09:56:15,S21,20,9:45-10:00,500.0,0.0,0,0.0,0.0,0.0,0.0,500.0,33.78
120,09:58:10,S22,21,9:45-10:00,500.0,0.0,0,0.0,0.0,0.0,0.0,500.0,33.78
122,09:08:30,S1,0,9:00-9:15,0.0,0.0,316,0.0,316.0,316.0,0.0,316.0,21.35
122,09:11:10,S2,1,9:00-9:15,316.0,0.0,190,0.0,190.0,190.0,0.0,506.0,34.19
122,09:13:50,S3,2,9:00-9:15,506.0,0.0,294,0.0,294.0,294.0,0.0,800.0,54.05
122,09:17:20,S4,3,9:15-9:30,800.0,65.0,62,0.0,62.0,62.0,0.0,797.0,53.85
122,09:19:35,S5,4,9:15-9:30,797.0,291.0,298,0.0,298.0,298.0,0.0,804.0,54.32
122,09:25:40,S6,5,9:15-9:30,804.0,0.0,99,0.0,99.0,99.0,0.0,903.0,61.01
122,09:28:25,S7,6,9:15-9:30,903.0,0.0,84,0.0,84.0,84.0,0.0,987.0,66.69
122,09:30:40,S8,7,9:30-9:45,987.0,242.0,90,0.0,90.0,90.0,0.0,835.0,56.42
122,09:32:50,S9,8,9:30-9:45,835.0,122.0,54,0.0,54.0,54.0,0.0,767.0,51.82
122,09:34:45,S10,9,9:30-9:45,767.0,0.0,16,0.0,16.0,16.0,0.0,783.0,52.91
